lom.general.title,lom.general.description,lom.general.keyword,lom.technical.location,valuespaces.discipline,valuespaces.learningResourceType
"ARD Radio Tatort: ""Der menschliche Faktor"" von Sabine Stein","Die beliebte Kioskbesitzerin Oma Fietz erleidet in Folge eines brutalen Raubüberfalls einen Herzinfarkt und stirbt. Eine junge Frau steht bald im Fokus der Ermittlungen, ein Unbekannter stellt ihren Namen und Adresse ins Netz. Viral wie real auf der Straße tobt sich nun der Volkszorn aus. Als nach drei Tagen die Unschuld der Frau erwiesen ist, ist der Geist aus der Flasche. // Mit Sandra Borgmann u.a. / Regie: Andrea Getto / NDR 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-der-menschliche-faktor-von-sabine-stein/1795661,['Deutsch'],['Audio']
"Trump Abrechnung - ""Am Königsweg"" (Kurzfassung) von Elfriede Jelinek","Am Abend, an dem Donald Trump zum Präsidenten der Vereinigten Staaten gewählt wurde, begann Elfriede Jelinek, ihr Stück ""Am Königsweg"" zu schreiben. Vor Trumps Amtseinführung hatte die Nobelpreisträgerin eine erste Fassung des Textes abgeschlossen. Der Bayerische Rundfunk realisierte seine Hörspielproduktion als deutsche Erstinszenierung. // Von Elfriede Jelinek / Mit Thomas Albus, Peter Brombacher, Katja Bürkle, Elfriede Jelinek u.a. / Musik: Sven-Åke Johansson, Elliott Sharp, Chor des Bayerischen Rundfunks und Akademie für Alte Musik Berlin. Leitung: Howard Arman / Regie: Karl Bruckmaier / BR 2017 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/trump-abrechnung-am-koenigsweg-kurzfassung-von-elfriede-jelinek-1/30744,['Deutsch'],['Audio']
"""Die Gesellschaft vom Dachboden"" - Heiteres Aussteiger-Märchen von Ernst Kreuder","Sechs eigenwillige Männer haben es satt, ihr Leben trübsinnig zu vergeuden und gründen als Absage an die moderne Industriegesellschaft auf einem verstaubten Dachboden den Geheimbund wider die Dummheit. International beachtetes Buch der deutschen Nachkriegsliteratur von Ernst Kreuder, der 1926/27 - von Malariaanfällen heimgesucht - einige Monate auf dem Dach eines Hotelneubaus in Thessaloniki lebte. // Mit Manfred Zapatka, Thomas Thieme, Bernhard Schütz, Stefan Wilkening, Michael Habeck, Tanja Schleiff / Komposition und Regie: Klaus Buhlert / BR 2003 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-gesellschaft-vom-dachboden-heiteres-aussteiger-maerchen-von-ernst-kreuder/30752,['Deutsch'],['Audio']
"""Der Zitherspieler"" - Zum Todestag des Hitler-Attentäters Georg Elser","Am 9.04.1945 wird Georg Elser im KZ Dachau durch Genickschuss ermordet. Im November 1939 war sein versuchter Bombenanschlag auf Hitler, Göring und Goebbels knapp gescheitert, da die NS-Führungsmannschaft den Münchner Bürgerbräukeller kurz vor der Explosion verließ. Erst 1950 wird er offiziell für tot erklärt, seine Tat wurde lange verurteilt, uminterpretiert und erst spät anerkannt. // Von Georg Glasl/Sabine Reithmaier / Mit Mit Rainer Bock / Zither: Georg Glasl / Komposition: Georg Glasl/Peter Kiesewetter / Realisation: Georg Glasl/Arash Safaian/Cornel Franz / BR 2012 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-zitherspieler-zum-todestag-des-hitler-attentaeters-georg-elser/31127,['Deutsch'],['Audio']
"Nachruf auf sich selbst | ""Hell of Fame"" von Jörg Albrecht","Den Forever 27-Club hat er nicht mehr geschafft, aber 31 ist auch noch früh: Mit ""Hell Of Fame"" schreibt Jörg Albrecht einen Nachruf auf sich selbst. Freunde und Kollegen des Verstorbenen treten auf und ab. Lieblingsfilme werden anzitiert, Schnipsel aus Leben und Werk ineinander geblendet, Verschwörungstheorien über den Tod gestrickt. War es die Arbeit, die ihn umgebracht hat, oder der Versuch, ein möglichst gutes Leben zu führen? // Mit Sebastian Weber, Jule Ronstedt, Ferdinand Schmidt-Modrow, Wiebke Puls, Ilona Grandke, Oliver Mallison, Martin Umbach, Johannes Zinner, Claudia-Sophie Jelinek / Komposition: Jakob Suske / Regie: Bernadette Sonnenbichler / BR 2013 ",,https://www.br.de/mediathek/podcast/hoerspiel-pool/nachruf-auf-sich-selbst-hell-of-fame-von-joerg-albrecht/31063,['Deutsch'],['Audio']
Entscheidungen in einer optionalen Gesellschaft. Hörspiel-Debüt von Mercedes Lauenstein,"Entscheide Dich! Arrangiere Dich! In dem Hörspiel-Debut von Mercedes Lauenstein versuchen die Protagonisten sich zu entscheiden. In einer Welt, die scheinbar endlose Möglichkeiten bereithält - und ihnen doch nur Kompromisse bietet / Mit Camill Jammal, Pola O'Mara, Krista Posch, Martin Umbach //Sounddesign: Fabian Zweck// Regie: Stefanie Ramb// BR 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/entscheidungen-in-einer-optionalen-gesellschaft-hoerspiel-debuet-von-mercedes-lauenstein/1794811,['Deutsch'],['Audio']
"""Mit dem Hackenporsche die Revue für postheroisches Management tanzen oder Mit Kinderpflastern Daten visualisieren oder Mit der Bastelanleitung für Energiesparlampen beim Liquiditätspoker gewinnen oder Mit geliehenen Bauklötzen für die Transnationale demonstrieren"" von Tina Klopp","Mit Thomas Schmauser, Michaela Steiger sowie zehn Anrufern, einem Hochhaus-Bewohner, einer Hörspieldramaturgin, zwei Menschen im Supermarkt, einem Busfahrer, einem Musiker, einem Galeristen / Komposition: Michael Hoffmann / Realisation: Tina Klopp / BR 2014 / Länge: 53'44 // Mit der Welt verhält es sich ein bisschen so wie mit dem Wetter - eigentlich ist sie ganz okay. Nur die Menschen darin könnten ein bisschen freundlicher gucken.",,https://www.br.de/mediathek/podcast/hoerspiel-pool/mit-dem-hackenporsche-die-revue-fuer-postheroisches-management-tanzen-oder-mit-kinderpflastern-daten-visualisieren-oder-mit-der-bastelanleitung-fuer-energiesparlampen-beim-liquiditaetspoker-gewinnen-oder-mit-geliehenen-baukloetzen-fuer-die-transnationale-demonstrieren-von-tina-klopp/31003,['Deutsch'],['Audio']
Musikalisches Hörspiel nach Texten von Fernando Pessoa: Tape-Recordings eines metaphysischen Ingenieurs,"Fernando Pessoa, Portugals bekanntester Schriftsteller und rätselhaftes Genie, hat zu Lebzeiten nur wenige Texte veröffentlicht. In seiner Truhe aber lagerten 24.000 Fragmente. Poetische Miniaturen, die Kai Grehn zu einem Hörspiel verdichtet hat, eingesprochen und musikalisch untermalt von Robert Gwisdek aka Käptn Peng und Shaban. Special Guest: Claudia Graue. 

// Von Fernando Pessoa/Kai Grehn //Aus dem Portugiesischen: Inés Koebel // Konzept und Realisation: Kai Grehn // Komposition: Shaban // Special Guests: Claudia Graue/Käptn Peng // Mit Robert Gwisdek // BR/RB 2020// Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/musikalisches-hoerspiel-nach-texten-von-fernando-pessoa-tape-recordings-eines-metaphysischen-ingenieurs/1794452,['Deutsch'],['Audio']
"""Hölderlin. Geschichte einer Abschiebung"" von Klaus Buhlert","Ein Rapper wählt in der mündlichen Prüfung im ""Deutsch-Test für Zuwanderer"" Hölderlins Gedichte. Kann er so seine Abschiebung verhindern? Briefzitate und Rap-Zeilen vermischen sich in diesem Hörspiel zu einem ganz neuen Bild von Hölderlins Werk und seiner Sprache. // Mit Jens Harzer, Bibiana Beglau, Felix Goeser und Uchenna van Capellenveen / Musik und Regie: Klaus Buhlert / BR 2018 // www.hörspielpool.de",,https://www.br.de/mediathek/podcast/hoerspiel-pool/hoelderlin-geschichte-einer-abschiebung-von-klaus-buhlert/1035034,['Deutsch'],['Audio']
"""Unter Schnee (1/2)"" von Ulrike Ottinger","Das Hörspiel erzählt die poetische Geschichte von Takeo und Mako, zweier Studenten, die ihre Neujahrsferien im japanischen ""Schneeland"" Echigo verbringen wollen. Auf ihrer beschwerlichen Reise lockt sie der Geist einer Füchsin in ein einsames Haus. In einer berauschten Neujahrsnacht schlüpft sie in die Gestalt Makos und verwandelt sich in eine wunderschöne Frau, um Takeo zu gewinnen. // Mit Hanns Zischler, Yumiko Tanaka, Yuko Takemichi, Beate Hundsdörfer, Dietmar Herriger, Yoko Tawada, Hiroomi Fukuzawa, Norio Takasugi, Yasutsugu Shichi, Sumio Suga / Komponistin und Interpretin für Shamisen: Yumiko Tanaka / Regie: Ulrike Ottinger / BR 2012 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/unter-schnee-1-2-von-ulrike-ottinger/31135,['Deutsch'],['Audio']
"""Unter Schnee (2/2)"" von Ulrike Ottinger","Das Hörspiel erzählt die poetische Geschichte von Takeo und Mako, zweier Studenten, die ihre Neujahrsferien im japanischen ""Schneeland"" Echigo verbringen wollen. Die Protagonisten werden jedoch auf die Insel Sado verbannt, wo sie zum Frondienst in den Goldminen gezwungen werden, bei deren Ausbeutung schon portugiesische Jesuiten halfen. // Mit Hanns Zischler, Yumiko Tanaka, Yuko Takemichi, Beate Hundsdörfer, Dietmar Herriger, Yoko Tawada, Hiroomi Fukuzawa, Norio Takasugi, Yasutsugu Shichi, Sumio Suga / Komponistin und Interpretin für Shamisen: Yumiko Tanaka / Regie: Ulrike Ottinger / BR 2012 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/unter-schnee-2-2-von-ulrike-ottinger/31134,['Deutsch'],['Audio']
"""Sprache, mein Stern. Hölderlin hören"" von Ruth Johanna Benrath und Ulrike Haage","Wie schreiben, auch nach den schwersten Krisen? Das Hörspiel nähert sich Friedrich Hölderlins Genie und Wahnsinn - dem Ausbruch seiner Krankheit in seinem Tübinger Turmzimmer -  über Gedichte, Briefe und Musik an. // Mit Robert Stadlober, Veronika Bachfischer, Gerd Wameling / Sopran: Christina Andersson / Komposition und Regie: Ulrike Haage / rbb/BR/DLF 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/sprache-mein-stern-hoelderlin-hoeren-von-ruth-johanna-benrath-und-ulrike-haage/1794055,['Deutsch'],['Audio']
"ARD Radio Tatort ""Wetterleuchten"" von Madeleine Giese","Das Saarland als Testgebiet zur Erprobung des bedingungslosen Grundeinkommens, fordert die Saarlouiser Bürgerinitiative ""Pilot BGE"". Beim Info-Abend geht es gerade hoch her, als eine Nachricht die Veranstaltung sprengt: Im angrenzenden Stadtpark wurde ein Obdachloser tot aufgefunden // Komposition: Stefan Scheib / Regie: Mathias Kapohl / SR 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-wetterleuchten-von-madeleine-giese/1794015,['Deutsch'],['Audio']
"""Cut Up the Border"": Hörspiel von Nicolas Humbert und Marc Parisotto aus Originalaufnahmen des Films Step Across the Border","Ein Film schrieb Musikgeschichte: ""Step Across the Border"" begeisterte 1990 eine ganze Generation für die Improvisationen des Gitarristen Fred Frith. Tonkünstler Marc Parisotto und Filmemacher Nicolas Humbert nahmen daraus unveröffentlichte Klangspuren und schufen diese neue Komposition.",,https://www.br.de/mediathek/podcast/hoerspiel-pool/cut-up-the-border-hoerspiel-von-nicolas-humbert-und-marc-parisotto-aus-originalaufnahmen-des-films-step-across-the-border-1/1494734,['Deutsch'],['Audio']
Herta Müller: Zeit ist ein spitzer Kreis,"Mit Herta Müller, Michael Lentz / Realisation: Michael Lentz / BR 2014 Länge: 24'33 // 39 Text-Bild-Collagen von Herta Müller bilden das Ausgangsmaterial des Hörstücks.",,https://www.br.de/mediathek/podcast/hoerspiel-pool/herta-mueller-zeit-ist-ein-spitzer-kreis/31037,['Deutsch'],['Audio']
"""Walching"" (2/2) von Robert Hültner","Ein Mordfall? Im bayerischen Dorf Walching wird ein junges Mädchen von seinen Zieheltern tot aufgefunden. Der erste Teil der preisgekrönten Krimireihe spielt in den Wirren der Münchner Räterepublik in den 1920er Jahren. // Mit Peter Weiß, Günter Maria Halmer, Bettina Redlich, Friedrich von Thun, Elmar Wepper u.a. / Regie: Bernd Schroeder / BR 1995 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/walching-2-2-von-robert-hueltner/1793242,['Deutsch'],['Audio']
"""Walching"" (1/2) von Robert Hültner","Ein Mordfall? Im bayerischen Dorf Walching wird ein junges Mädchen von seinen Zieheltern tot aufgefunden. Der erste Teil der preisgekrönten Krimireihe spielt in den Wirren der Münchner Räterepublik in den 1920er Jahren. // Mit Peter Weiß, Günter Maria Halmer, Bettina Redlich, Friedrich von Thun, Elmar Wepper u.a. / Regie: Bernd Schroeder / BR 1995 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/walching-1-2-von-robert-hueltner/1793241,['Deutsch'],['Audio']
"""How dare you! - Echo einer Rede"". Eine sorgfältig komponierte Collage zur Klimakrise","Es ist eine Rede, die in die Geschichte eingehen wird: Greta Thunbergs wütender Appell 2019 vor dem UN-Klimagipfel in New York. Sein enormes Echo im Internet und in den Sozialen Medien montiert der Hörspielmacher Norbert Lang zu einem akustischen Puzzle über den Kampf um die Deutungshoheit der Zukunft unseres Planeten.
Realisation: Norbert Lang // Produktion: BR 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/how-dare-you-echo-einer-rede-eine-sorgfaeltig-komponierte-collage-zur-klimakrise/1792862,['Deutsch'],['Audio']
Bruno Latour: Kosmokoloss. Eine Tragikomödie über das Klima und den Erdball,"Die Bewohner der Erde schlafen ruhig, denn sie wissen kaum etwas über den Planeten, auf dem sie sich befinden. Sie begreifen nicht, wie sehr das, was sie für den festen Rahmen ihrer Existenz halten, ins Taumeln geraten ist. Von Bruno Latour. Aus dem Französischen von Margit Rosen // Mit Wolfgang Pregler, Marie Seiser, Kathrin von Steinburg, Steven Scharf, Gabriel Raab und anderen // Komposition: Saam Schlamminger // Regie: Ulrich Lampen // BR/ZKM 2013",,https://www.br.de/mediathek/podcast/hoerspiel-pool/bruno-latour-kosmokoloss-eine-tragikomoedie-ueber-das-klima-und-den-erdball/30723,['Deutsch'],['Audio']
Das langsame Erschlaffen der Kräfte - Ein Fußball-Hörstück in 6 Kapiteln von Ror Wolf und Jürgen Roth,"Jede Zeit ist Hörspielzeit! Im Hörspiel Pool finden Sie zahlreiche BR-Hörspiele und Medienkunst aus den Bereichen Literatur, Doku, Pop und Sound Art.",,https://www.br.de/mediathek/podcast/hoerspiel-pool/das-langsame-erschlaffen-der-kraefte-ein-fussball-hoerstueck-in-6-kapiteln-von-ror-wolf-und-juergen-roth/31274,['Deutsch'],['Audio']
"ARD Radio Tatort ""Das dunkle Netz"" von Katja Röder","Erneuter Amoklauf an einer Schule. Hat man aus Winnenden nichts gelernt? Xaver Finkbeiner und Nina Brändle vom LKA Stuttgart stehen unter Druck: Warum hat der 17-jährige Tristan vier Mitschüler und seine Lehrerin erschossen? Woher hatte er die Waffe hatte, die er schließlich gegen sich selbst richtete? Die Ermittler stoßen auf das Darknet, jenes weltumspannende Netz, das kaum Spuren seiner Nutzer hinterlässt. Finden sich dort die Lieferanten und Mitverantwortlichen? Der Fall nimmt Anleihen bei der jüngsten deutschen Rechtsgeschichte, in der erstmals der Betreiber eines Darknet-Forums wegen einer Mittäterschaft verurteilt wurde. // Mit Ueli Jäggi, Karoline Eichhorn u.a. / Regie: Alexander Schumacher / SWR 2020 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/ard-radio-tatort-das-dunkle-netz-von-katja-roeder/1791934,['Deutsch'],['Audio']
Der Künstler als junger Hund - Peter Weibel Tribute Album (Radio Edit),"Als weltweit anerkannter Medienkünstler und Theoretiker mischt Peter Weibel sich in gesellschaftliche, ästhetische und technologische Diskurse ein. Das Peter Weibel Tribute präsentiert Originalbeiträge herausragender zeitgenössischer Autoren und neu produzierte Tracks verschiedener Musiker und Bands. // Zusammenstellung Radio Edit: Christian Lösch / Mit: Woody Vasulka: For Peter (ab 00:00) / Alexander Kluge/Peter Weibel: Odessa 1944 (ab 01:11) / F.S.K.: Stimme (ab 03:04) / Marie Colbin: das tapp und tast gedicht (ab 10:00) / Hotel Morphila Orchester: was mein ist, ist mein (ab 10:40) / Constanze Ruhm/Florian Rötzer: der virtuelle raum (ab 13:40) / Siegfried Mauser: Improvisation über pEtEr wEiBEl (ab 16:27) / Alexander Kluge/Peter Weibel: Verhältnis zur Glühbirne (21:28) / Elisabeth Bronfen: ich denke an film (ab 23:55) / Chicks on Speed: Sex in der Stadt (ab 26:04) / Günter Brus: die technischen medien als tiere (ab 31:00) / Alexander Kluge/Peter Weibel: Ursprünge (ab 31:38) / Sharokh Dini: Minimale Katastrophen Nu-Kontrast Mix (ab 35:02) / Hans G Helms: zeit und maschine: techno-zeit (ab 38:42) / Sven Ake Johansson: Hudson Songs (ab 41:20) / Friedericke Mayröcker: wir erblickten die Flamme (ab 47:31) / Peter Sloterdijk: Weltoffene Melancholie + Anthony Moore/Siegfried Zielinski: Acustic Prolegomena (ab 49:18) / Hotel Morphila Orchester: Love Shouldn't Be (ab 53:13) / Herausgegeben von Margit Rosen und Herbert Kapfer / BR/intermedium rec. 2009 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter",,https://www.br.de/mediathek/podcast/hoerspiel-pool/der-kuenstler-als-junger-hund-peter-weibel-tribute-album-radio-edit/1791789,['Deutsch'],['Audio']
"""Die Fälschung"" (5/5) von Nicolas Born","Das Messer. ""Mit der linken Hand zog er das Messer heraus und stach zu, glaubte im Liegen nicht genug Kraft zu haben, weil das Messer nicht weich eindrang. Es war, als ob er der Wand Stiche beibringen wollte. Endlich stak das Messer tief im Fleisch."" Im Beirut von 1976 herrscht erbarmungsloser Bürgerkrieg aller gegen alle, inmitten zerschossener Häuser, zerborstenem Beton, zwischen Schutt- und Leichenbergen. Der Journalist Georg Laschen wird von einer Hamburger Illustrierten in diese sterbende Stadt geschickt und geht dort, auch im Wortsinn, über Leichen. // Komposition: zeitblom / Regie: Bearbeitung und Regie: Michael Farin / Mit Florian von Manteuffel, Christiane Roßbach, Juliane Köhler, Axel Milberg, Jens Harzer / Produktion: BR 2009 // Aktuelle Hörspiel-Empfehlungen per Mail: www.hörspielpool.de/newsletter
",,https://www.br.de/mediathek/podcast/hoerspiel-pool/die-faelschung-5-5-von-nicolas-born/1791612,['Deutsch'],['Audio']
